,id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,yr_built,zipcode,lat,long,price,was_renovated_post90,has_basement,viewed,sale_month
11700,6821101275,2014-08-21,2,2,1960,6000,1.0,0.0,4,7,pre1950,98199,47.6531,-122.40100000000001,478000.0,0,1,0,8
2719,5335700030,2014-06-03,3,1,1030,9120,1.0,0.0,3,7,1950_to_1975,98032,47.3607,-122.291,223000.0,0,0,0,6
20767,2619950070,2014-08-26,4,2,2750,7200,2.0,0.0,3,8,1997_to_2015,98019,47.7327,-121.96600000000001,430000.0,0,0,0,8
12713,7230100120,2015-02-09,4,3,2720,51396,2.0,0.0,4,8,1975_to_1997,98059,47.4777,-122.1,485000.0,0,0,0,2
14870,4055700920,2014-10-07,2,2,2180,21392,2.0,0.0,3,8,pre1950,98034,47.7162,-122.24600000000001,750000.0,0,0,0,10
16370,5101400561,2014-10-15,2,1,890,6380,1.0,0.0,3,6,1950_to_1975,98115,47.691,-122.303,250000.0,0,0,0,10
2808,4131500140,2015-02-12,5,2,1680,8400,1.0,0.0,4,7,1975_to_1997,98003,47.3035,-122.307,175000.0,0,0,0,2
9017,7852190580,2015-02-10,3,2,2700,6037,2.0,0.0,3,8,1997_to_2015,98065,47.5376,-121.87899999999999,565000.0,0,0,0,2
16940,1703050500,2015-03-21,3,2,2490,5978,2.0,0.0,3,9,1997_to_2015,98074,47.6298,-122.022,645000.0,0,0,0,3
2469,1175001125,2014-10-06,2,1,1080,3420,1.0,0.0,4,7,pre1950,98107,47.6715,-122.39299999999999,550000.0,0,1,0,10
3738,687600110,2014-10-20,3,2,2260,33080,1.0,0.0,5,9,1950_to_1975,98005,47.6386,-122.18299999999999,778000.0,0,1,0,10
13481,4215250220,2014-12-09,3,2,3040,34670,2.0,0.0,4,10,1975_to_1997,98072,47.7565,-122.12899999999999,790000.0,0,0,0,12
18988,9526500090,2014-08-22,3,3,2090,7634,1.0,0.0,3,8,1997_to_2015,98019,47.7408,-121.97399999999999,400000.0,0,1,0,8
362,8856950070,2014-12-10,4,2,1820,7912,2.0,0.0,3,7,1975_to_1997,98038,47.3845,-122.029,329500.0,0,0,0,12
18088,7211400615,2014-05-15,3,1,1040,5000,1.0,0.0,3,7,1950_to_1975,98146,47.5122,-122.35799999999999,217450.0,0,0,0,5
2139,1623049041,2014-05-08,2,1,520,22334,1.0,0.0,2,5,1950_to_1975,98168,47.4799,-122.296,82500.0,0,0,0,5
19623,4046500270,2014-08-19,3,2,2100,31550,1.0,0.0,3,8,1997_to_2015,98014,47.6907,-121.917,399000.0,0,0,0,8
1312,2407900200,2015-04-09,4,2,2950,4836,2.0,0.0,3,7,1997_to_2015,98059,47.479,-122.12899999999999,530000.0,0,0,0,4
6183,7308600050,2014-09-09,5,3,3360,9200,2.0,0.0,3,9,1997_to_2015,98011,47.7754,-122.17299999999999,738515.0,0,0,0,9
11303,3578600045,2014-12-16,4,2,2242,37451,2.0,0.0,3,8,1975_to_1997,98028,47.7443,-122.228,490000.0,0,0,0,12
1591,1250203335,2014-05-27,4,2,2920,7200,1.0,0.0,3,8,pre1950,98144,47.5947,-122.288,1050000.0,1,1,1,5
20969,2517000650,2014-07-16,3,2,2090,4590,2.0,0.0,3,7,1997_to_2015,98042,47.3992,-122.163,300000.0,0,0,0,7
18546,7852150720,2014-09-22,3,2,2070,4697,2.0,0.0,3,7,1997_to_2015,98065,47.5307,-121.875,405000.0,0,0,0,9
2396,9477201620,2014-05-16,4,2,2270,7800,1.0,0.0,3,7,1975_to_1997,98034,47.7278,-122.19200000000001,446000.0,0,1,0,5
16701,7200080,2014-11-04,4,2,1980,10585,1.5,0.0,2,6,pre1950,98055,47.4836,-122.214,239000.0,0,0,0,11
14559,3157600325,2014-06-20,3,1,1160,3750,1.5,0.0,3,7,pre1950,98106,47.5652,-122.359,390000.0,0,0,0,6
9516,1310960220,2014-06-26,4,2,2070,7350,2.0,0.0,4,8,1975_to_1997,98032,47.3615,-122.274,280927.0,0,0,0,6
5233,9238430430,2015-04-30,4,2,2260,43847,2.0,0.0,3,8,1975_to_1997,98072,47.7713,-122.12899999999999,600000.0,0,0,0,4
20416,3438501327,2015-05-04,2,2,1570,2399,2.0,0.0,3,7,1997_to_2015,98106,47.5488,-122.36399999999999,352500.0,0,1,0,5
8987,191100410,2014-06-20,3,3,2470,10125,2.0,0.0,3,8,1950_to_1975,98040,47.5651,-122.223,970500.0,1,0,0,6
3020,3751604169,2015-02-24,2,3,1770,10534,1.0,0.0,3,8,1997_to_2015,98001,47.2773,-122.27600000000001,279000.0,0,1,0,2
9903,6137500310,2015-02-13,5,4,4420,36342,2.0,0.0,5,10,1975_to_1997,98007,47.6468,-122.15100000000001,1320000.0,0,1,0,2
8228,1257202215,2014-07-14,4,2,1760,4080,1.5,0.0,4,8,pre1950,98103,47.675,-122.331,810000.0,0,0,0,7
9105,1568100300,2014-09-17,6,4,3500,8504,2.0,0.0,3,7,1975_to_1997,98155,47.7351,-122.295,350000.0,0,0,0,9
13913,4222200120,2015-02-05,3,2,1460,7526,1.0,0.0,3,7,1950_to_1975,98003,47.3463,-122.304,240000.0,0,0,0,2
5295,3699100130,2014-10-02,2,1,1670,14695,1.5,0.0,5,7,pre1950,98033,47.7001,-122.2,495000.0,0,0,0,10
3972,9542830600,2014-11-21,3,2,1450,4106,2.0,0.0,3,7,1997_to_2015,98038,47.3655,-122.01899999999999,279000.0,0,0,0,11
14663,4027701326,2014-07-09,4,2,2380,17199,2.0,0.0,3,8,1975_to_1997,98028,47.7668,-122.27,470000.0,0,1,0,7
4133,1250200552,2015-03-12,3,2,1610,1320,2.0,0.0,3,7,1997_to_2015,98144,47.6,-122.29799999999999,399950.0,0,1,0,3
974,1703050200,2014-08-06,4,2,2620,5450,2.0,0.0,3,9,1997_to_2015,98074,47.6301,-122.01899999999999,648000.0,0,0,0,8
7291,4022902715,2015-04-03,5,3,2480,10277,2.0,0.0,5,8,1975_to_1997,98155,47.7726,-122.286,525000.0,0,1,0,4
17338,3336000170,2014-10-03,4,1,1480,6500,1.5,0.0,4,7,pre1950,98118,47.5282,-122.26700000000001,335000.0,0,0,0,10
5016,9285800345,2014-06-26,2,1,950,5316,1.0,0.0,3,7,pre1950,98126,47.57,-122.38,320000.0,0,0,1,6
17602,4036800900,2014-09-24,3,1,1310,7000,1.0,0.0,4,7,1950_to_1975,98008,47.6019,-122.12299999999999,447000.0,0,0,0,9
10874,4123840570,2014-10-20,3,2,2250,8076,2.0,0.0,3,8,1975_to_1997,98038,47.3667,-122.041,390000.0,0,0,0,10
13239,2461900760,2015-04-01,3,1,1380,6250,1.0,0.0,4,7,pre1950,98136,47.5514,-122.385,553000.0,0,0,0,4
18024,1321059097,2014-09-24,3,2,2390,32109,1.0,0.0,3,7,1950_to_1975,98092,47.3028,-122.102,400000.0,0,0,0,9
17674,3905090230,2015-02-27,4,2,2550,10623,2.0,0.0,3,9,1975_to_1997,98029,47.5695,-121.992,612500.0,0,0,0,2
11873,3738900105,2014-07-23,3,1,1130,8201,1.0,0.0,5,6,pre1950,98155,47.7359,-122.306,350000.0,0,0,0,7
17764,1872900065,2015-04-10,3,2,1900,13600,1.0,0.0,4,8,1950_to_1975,98004,47.6163,-122.219,1210000.0,0,0,0,4
1933,6738700320,2015-04-14,4,4,3190,6000,1.5,0.0,4,9,pre1950,98144,47.5846,-122.29,1250000.0,0,1,1,4
4675,9839301055,2014-06-26,3,2,1490,4400,1.5,0.0,4,7,pre1950,98122,47.6113,-122.292,670000.0,0,0,0,6
10222,6139800390,2014-10-06,3,2,1940,10800,1.0,0.0,3,8,1975_to_1997,98077,47.7471,-122.075,432500.0,0,1,0,10
892,3298700946,2014-07-25,2,1,1090,6771,1.0,0.0,3,6,1950_to_1975,98106,47.5185,-122.352,340000.0,0,0,0,7
7906,5003600120,2015-04-15,4,2,2110,6295,2.0,0.0,3,8,1997_to_2015,98030,47.3641,-122.193,320000.0,0,0,0,4
14551,7146400040,2015-03-12,5,3,3800,15500,1.0,0.0,3,7,1950_to_1975,98032,47.3862,-122.28,380000.0,0,1,0,3
18850,123039364,2014-05-21,2,1,970,13700,1.0,0.0,3,6,pre1950,98106,47.515,-122.36200000000001,300000.0,0,0,0,5
10106,7199340560,2014-09-09,3,2,1600,7350,1.0,0.0,4,7,1975_to_1997,98052,47.6977,-122.126,460000.0,0,0,0,9
18297,1025049268,2014-07-21,2,2,1140,936,2.0,0.0,3,8,1997_to_2015,98105,47.6647,-122.28399999999999,549900.0,0,1,0,7
13832,1704900180,2014-10-30,3,1,1560,5225,1.5,0.0,3,7,pre1950,98118,47.5554,-122.279,430000.0,0,1,0,10
19120,538000450,2014-06-03,5,2,2090,4698,2.0,0.0,3,7,1997_to_2015,98038,47.3538,-122.025,315000.0,0,0,0,6
726,3530490070,2014-06-13,2,2,1440,5680,1.0,0.0,4,8,1975_to_1997,98198,47.3825,-122.319,210000.0,0,0,0,6
7214,2459000020,2014-11-25,4,3,2710,7199,1.0,0.0,4,7,1950_to_1975,98030,47.3789,-122.213,258000.0,0,1,0,11
8245,7972600910,2015-05-07,4,2,1840,4760,1.5,0.0,4,6,pre1950,98106,47.5297,-122.34899999999999,433000.0,0,1,0,5
18180,6365900065,2014-07-18,2,1,870,5635,1.0,0.0,3,7,pre1950,98116,47.5676,-122.398,334850.0,0,0,0,7
14199,8653900150,2014-05-05,3,2,3240,7857,2.0,0.0,3,10,1975_to_1997,98075,47.5857,-122.038,800000.0,0,0,0,5
10745,825069078,2015-03-24,5,2,3100,97661,2.0,0.0,3,9,1975_to_1997,98053,47.6624,-122.06200000000001,850000.0,0,0,0,3
17320,2105200010,2014-09-04,4,2,2030,39049,1.0,0.0,4,7,1950_to_1975,98166,47.4413,-122.345,515000.0,0,1,0,9
18649,8732040580,2014-12-18,3,2,1850,7200,1.0,0.0,3,7,1975_to_1997,98023,47.3063,-122.384,249000.0,0,1,0,12
17208,2770604346,2014-07-05,3,2,1540,1326,3.0,0.0,3,8,1975_to_1997,98119,47.6457,-122.374,499000.0,0,1,0,7
11593,9421500160,2015-03-03,4,2,1810,7998,1.0,0.0,3,8,1950_to_1975,98125,47.726000000000006,-122.29700000000001,495000.0,0,1,0,3
1389,2710600070,2015-02-04,2,1,1050,5671,1.0,0.0,3,7,pre1950,98115,47.6767,-122.286,439000.0,0,1,0,2
3564,9169100214,2014-05-14,3,1,1290,5500,1.0,0.0,3,7,1950_to_1975,98136,47.5266,-122.39200000000001,372220.0,0,1,0,5
9076,3222049055,2015-01-16,3,2,2800,19386,1.0,1.0,3,8,1950_to_1975,98198,47.3554,-122.324,650000.0,0,1,1,1
5429,3723800086,2014-06-24,6,3,2840,8346,1.0,0.0,5,8,1950_to_1975,98118,47.5518,-122.266,665000.0,0,1,0,6
21475,9268850040,2015-03-27,3,2,1620,1425,3.0,0.0,3,8,1997_to_2015,98027,47.5405,-122.02600000000001,484000.0,0,1,0,3
16220,3395041206,2014-09-25,3,2,1800,2516,2.0,0.0,3,7,1997_to_2015,98108,47.5401,-122.29299999999999,285000.0,0,0,0,9
14899,126039252,2014-07-09,4,2,1840,11367,1.5,0.0,4,7,pre1950,98177,47.7656,-122.35799999999999,415000.0,0,0,0,7
15512,4094800190,2014-06-23,4,2,3160,13194,2.0,0.0,5,10,1950_to_1975,98040,47.5472,-122.23299999999999,1190000.0,0,0,0,6
14561,1432400120,2015-05-08,3,1,1010,7690,1.0,0.0,4,6,1950_to_1975,98058,47.4501,-122.176,255000.0,0,0,0,5
1868,7942601805,2014-09-11,3,2,2340,3630,2.0,0.0,3,9,1997_to_2015,98122,47.6059,-122.307,618000.0,0,0,0,9
8202,624069098,2015-01-21,3,2,2570,39634,2.0,0.0,3,8,1975_to_1997,98075,47.596000000000004,-122.08,621500.0,0,0,0,1
806,7843500070,2014-11-18,4,2,1960,12243,2.0,0.0,3,8,1975_to_1997,98042,47.3405,-122.05799999999999,308000.0,0,0,0,11
4805,8643000225,2015-05-06,5,2,1790,11656,2.0,0.0,3,7,1950_to_1975,98198,47.3961,-122.30799999999999,225000.0,0,0,0,5
20343,7299600920,2014-12-09,4,2,2009,4800,2.0,0.0,3,8,1997_to_2015,98092,47.2586,-122.2,279000.0,0,0,0,12
12260,3644100030,2015-02-09,4,2,1500,1856,1.0,0.0,5,7,pre1950,98144,47.5917,-122.296,432500.0,0,1,0,2
20702,8850000517,2014-07-31,3,2,1590,1431,2.0,0.0,3,8,1997_to_2015,98144,47.5893,-122.309,480000.0,0,0,0,7
10426,7212650200,2014-10-27,3,2,2180,15484,1.0,0.0,3,8,1975_to_1997,98003,47.2688,-122.309,350000.0,0,0,0,10
9155,8945300110,2015-03-26,3,1,1000,8470,1.0,0.0,4,6,1950_to_1975,98023,47.3056,-122.37,196000.0,0,0,0,3
4494,1898900100,2014-07-22,4,2,2100,14773,2.0,0.0,3,8,1997_to_2015,98023,47.3045,-122.391,305000.0,0,0,0,7
2632,3286800370,2015-02-06,5,3,4020,40341,1.0,0.0,5,8,1950_to_1975,98027,47.4952,-122.068,590000.0,0,1,0,2
14286,1446800995,2014-08-05,3,2,2020,6628,1.0,0.0,4,7,1950_to_1975,98168,47.4934,-122.33200000000001,300000.0,0,1,0,8
7832,1180000625,2014-10-29,4,2,1950,3225,2.0,0.0,3,7,1997_to_2015,98178,47.5014,-122.226,315000.0,0,0,0,10
14269,7504010760,2015-02-12,3,3,2470,11900,2.0,0.0,3,9,1975_to_1997,98074,47.64100000000001,-122.057,660000.0,0,1,0,2
2033,251200200,2014-06-27,4,2,2020,8424,1.0,0.0,4,7,1975_to_1997,98034,47.7262,-122.23299999999999,464900.0,0,1,0,6
1165,4388000140,2014-07-29,3,1,1070,6440,1.0,0.0,4,7,1950_to_1975,98023,47.3186,-122.37299999999999,194000.0,0,0,0,7
11692,5207200160,2014-10-10,3,2,2380,6000,1.0,0.0,3,8,1950_to_1975,98115,47.6955,-122.275,490000.0,0,1,0,10
2050,2155500030,2015-04-28,4,2,1720,9600,1.0,0.0,4,8,1950_to_1975,98059,47.4764,-122.155,380000.0,0,0,0,4
20144,5393600509,2014-07-02,2,2,830,1858,2.0,0.0,3,7,1997_to_2015,98144,47.5828,-122.314,334500.0,0,0,0,7
10816,293910070,2014-07-23,4,2,2460,4166,2.0,0.0,3,9,1997_to_2015,98034,47.7072,-122.23200000000001,653750.0,0,0,0,7
12676,7550801225,2014-06-27,4,1,1440,7100,1.5,0.0,3,7,pre1950,98107,47.6725,-122.396,500000.0,0,0,0,6
3430,8121100015,2015-05-05,3,1,1070,3713,1.0,0.0,4,6,pre1950,98118,47.5683,-122.285,550000.0,0,0,0,5
20278,301401410,2014-07-22,3,2,1852,4000,2.0,0.0,3,7,1997_to_2015,98002,47.3455,-122.21,298000.0,0,0,0,7
7069,269000950,2014-07-30,3,4,2550,3900,2.0,0.0,3,8,pre1950,98199,47.6415,-122.39200000000001,990000.0,1,1,1,7
4361,2767705010,2014-10-06,4,2,1940,5000,1.0,0.0,4,7,pre1950,98107,47.6719,-122.369,639000.0,0,1,0,10
10616,2909700070,2014-05-27,3,2,1460,10311,1.0,0.0,4,7,1950_to_1975,98052,47.6771,-122.156,455500.0,0,0,0,5
18155,4083303540,2015-03-20,5,2,2344,4800,1.5,0.0,4,7,pre1950,98103,47.6537,-122.335,791000.0,0,1,0,3
19895,7853320030,2014-11-24,4,3,2700,5150,2.0,0.0,3,9,1997_to_2015,98065,47.5209,-121.874,515000.0,0,0,0,11
271,6378500125,2015-05-01,2,1,1040,7538,1.0,0.0,4,7,pre1950,98133,47.7107,-122.352,436000.0,0,0,0,5
12984,3566800040,2014-06-07,3,3,1730,2940,3.0,0.0,3,7,1975_to_1997,98117,47.6911,-122.39200000000001,490000.0,0,0,0,6
18416,5631500191,2015-03-26,3,2,2550,6677,2.0,0.0,3,8,1997_to_2015,98028,47.7336,-122.23200000000001,595000.0,0,0,0,3
12316,7212650510,2015-04-03,4,2,1830,7762,2.0,0.0,3,8,1975_to_1997,98003,47.266999999999996,-122.31,325000.0,0,0,0,4
9005,9406570300,2014-09-30,4,2,2980,8786,2.0,0.0,3,8,1997_to_2015,98038,47.378,-122.03,382500.0,0,0,0,9
21249,8562770430,2014-07-02,3,2,2280,2502,2.0,0.0,3,8,1997_to_2015,98027,47.5364,-122.073,567500.0,0,1,0,7
3810,3905081500,2014-06-04,3,2,1820,4910,2.0,0.0,3,8,1975_to_1997,98029,47.5703,-121.99600000000001,532000.0,0,0,0,6
13919,2459500210,2014-05-07,3,2,1630,12295,2.0,0.0,4,7,1975_to_1997,98058,47.4279,-122.161,339950.0,0,0,0,5
9996,2332700060,2014-08-06,4,2,2620,10920,1.0,0.0,3,9,1950_to_1975,98005,47.6117,-122.164,950000.0,0,0,0,8
4346,2770604079,2014-10-29,3,2,1610,1246,2.0,0.0,3,9,1997_to_2015,98119,47.6423,-122.375,659950.0,0,1,1,10
19625,2781230070,2015-03-11,3,2,3120,6000,2.0,0.0,3,9,1997_to_2015,98038,47.3473,-122.03,419950.0,0,0,0,3
8502,1865000040,2014-12-10,4,2,2750,6259,2.0,0.0,3,9,1997_to_2015,98092,47.3304,-122.179,360000.0,0,0,0,12
11713,369000045,2014-10-10,3,2,1880,5500,2.0,0.0,4,7,pre1950,98199,47.657,-122.39299999999999,617000.0,1,0,0,10
15229,7228500415,2014-08-26,4,2,2520,2370,2.0,0.0,3,8,pre1950,98122,47.6109,-122.303,480000.0,0,1,0,8
9323,7942100180,2014-06-27,3,2,1010,9600,1.0,0.0,5,7,1950_to_1975,98042,47.3828,-122.09,230000.0,0,0,0,6
17304,8682262230,2014-08-26,2,2,1810,4220,2.0,0.0,3,8,1997_to_2015,98053,47.7177,-122.03399999999999,489000.0,0,0,0,8
15317,6140100022,2014-08-26,3,3,1600,1882,2.0,0.0,3,8,1997_to_2015,98133,47.7151,-122.355,345000.0,0,1,0,8
11779,3278602190,2014-06-11,3,3,1460,1592,2.0,0.0,3,8,1997_to_2015,98126,47.5481,-122.374,350000.0,0,1,0,6
6640,2473380010,2015-01-15,3,2,1750,9298,1.0,0.0,4,7,1950_to_1975,98058,47.4579,-122.164,265000.0,0,1,0,1
8230,293000145,2014-11-13,4,1,1440,7404,1.0,0.0,3,6,pre1950,98126,47.5328,-122.37899999999999,250000.0,0,1,0,11
12651,6600490220,2014-10-14,4,2,2290,3777,2.0,0.0,3,7,1997_to_2015,98198,47.3617,-122.30799999999999,278000.0,0,0,0,10
2983,7855600820,2014-09-04,4,2,2130,8734,2.0,0.0,4,8,1950_to_1975,98006,47.5672,-122.161,802000.0,0,0,1,9
16514,9510920050,2014-09-02,3,2,2980,16996,2.0,0.0,3,10,1975_to_1997,98075,47.595,-122.016,725000.0,0,0,0,9
13409,203101210,2014-05-07,2,1,1640,17335,1.0,0.0,3,7,1975_to_1997,98053,47.6397,-121.95299999999999,379500.0,0,1,0,5
2667,3021059155,2014-12-12,3,1,1220,6000,1.0,0.0,5,7,1950_to_1975,98002,47.2811,-122.214,161500.0,0,0,0,12
19607,291310260,2014-05-16,3,2,1410,1377,2.0,0.0,3,7,1997_to_2015,98027,47.5342,-122.06700000000001,377500.0,0,1,0,5
9374,5469300330,2014-09-05,4,2,2000,8700,1.0,0.0,5,7,1950_to_1975,98042,47.373999999999995,-122.141,275000.0,0,1,0,9
614,5115000160,2014-06-17,3,2,1280,7524,1.5,0.0,4,7,1975_to_1997,98031,47.3961,-122.18799999999999,242000.0,0,0,0,6
17850,952003575,2014-05-27,3,1,1150,4945,1.0,0.0,3,7,pre1950,98126,47.5663,-122.37899999999999,480000.0,0,0,1,5
4497,1922059396,2015-04-04,3,2,2410,17424,1.0,0.0,3,7,1975_to_1997,98030,47.3741,-122.21799999999999,330000.0,0,1,0,4
19426,8861700110,2014-07-14,4,2,1960,10275,2.0,0.0,3,7,1950_to_1975,98052,47.6887,-122.124,490000.0,0,0,0,7
18803,9348500220,2014-07-28,3,3,2410,12183,2.0,0.0,3,9,1975_to_1997,98011,47.747,-122.177,555000.0,0,0,0,7
3294,1995200245,2014-06-06,4,2,2040,6034,2.0,0.0,3,7,1975_to_1997,98115,47.6952,-122.323,545000.0,0,0,0,6
6737,5469700052,2014-11-13,3,2,1510,16200,1.0,0.0,3,7,1950_to_1975,98031,47.3926,-122.167,275000.0,0,0,0,11
1500,3276900030,2014-10-06,5,3,2000,9276,2.0,0.0,4,7,1950_to_1975,98055,47.443999999999996,-122.19,300000.0,0,0,0,10
9018,5636000210,2015-02-23,5,3,2680,9624,2.0,0.0,3,7,1975_to_1997,98010,47.3279,-122.006,359999.0,0,1,0,2
17905,7424700145,2014-07-30,3,4,3380,3333,3.0,0.0,3,10,1997_to_2015,98122,47.6162,-122.288,1190000.0,0,1,0,7
20661,7299600140,2015-04-03,3,2,1608,4000,2.0,0.0,3,8,1997_to_2015,98092,47.2582,-122.198,274950.0,0,0,0,4
15023,8563000250,2014-08-12,3,2,1710,9707,1.0,0.0,4,8,1950_to_1975,98008,47.62300000000001,-122.105,522500.0,0,0,0,8
11122,8091410390,2015-02-17,4,2,1910,8171,1.0,0.0,3,7,1975_to_1997,98030,47.35,-122.16799999999999,220000.0,0,0,0,2
4232,1698900195,2014-09-02,3,2,1880,3000,1.0,0.0,4,8,pre1950,98109,47.6418,-122.351,710000.0,0,1,0,9
8820,8833510230,2014-06-04,4,2,4060,9734,1.0,0.0,3,9,1975_to_1997,98028,47.7678,-122.25399999999999,603500.0,0,1,1,6
4430,7202260300,2014-07-09,3,2,2630,5827,2.0,0.0,3,8,1997_to_2015,98053,47.688,-122.038,610000.0,0,0,0,7
12045,3374300030,2015-05-05,4,2,1770,8155,1.5,0.0,4,6,1950_to_1975,98034,47.718999999999994,-122.17299999999999,500000.0,0,0,0,5
16774,8732020670,2015-03-20,3,2,1830,9620,1.0,0.0,4,8,1975_to_1997,98023,47.3123,-122.389,400000.0,0,0,0,3
21460,4092302096,2015-03-25,3,2,1270,1062,2.0,0.0,3,8,1997_to_2015,98105,47.6568,-122.321,433000.0,0,1,0,3
12182,9523100550,2014-10-03,3,2,2040,3960,2.0,0.0,5,8,pre1950,98103,47.6658,-122.355,857500.0,0,0,1,10
8592,5366200330,2015-01-14,4,2,1500,3659,1.0,0.0,3,7,pre1950,98122,47.6088,-122.29299999999999,470000.0,0,1,0,1
4806,1105000233,2014-09-06,2,1,940,9330,1.0,0.0,3,6,pre1950,98118,47.5445,-122.273,255000.0,0,0,0,9
20477,7974200948,2014-05-20,4,4,3120,5086,2.0,0.0,3,9,1997_to_2015,98115,47.6762,-122.288,953007.0,0,1,0,5
13849,2822049254,2014-05-16,4,2,2790,7956,2.0,0.0,3,9,1997_to_2015,98198,47.3681,-122.31,375000.0,0,0,0,5
15896,4310701330,2015-03-09,3,2,1220,835,1.5,0.0,4,6,pre1950,98103,47.6981,-122.34100000000001,415000.0,0,0,0,3
5319,9211500010,2015-03-27,3,2,1720,9435,1.0,0.0,4,7,1975_to_1997,98023,47.2979,-122.37700000000001,210000.0,0,1,0,3
7119,2155000480,2015-04-29,3,2,1350,9315,1.0,0.0,3,7,1950_to_1975,98052,47.6587,-122.124,499950.0,0,0,0,4
2421,6728700075,2014-05-20,4,2,1280,6060,1.0,0.0,3,7,pre1950,98117,47.6805,-122.36399999999999,575000.0,0,1,0,5
1750,254000445,2015-01-29,6,4,2940,5054,2.0,0.0,3,7,pre1950,98146,47.5122,-122.385,480000.0,1,0,0,1
11344,1559900140,2014-12-22,3,2,1760,9621,2.0,0.0,3,7,1975_to_1997,98019,47.7466,-121.979,350000.0,0,0,0,12
19092,3732800495,2014-10-28,5,2,2720,8120,1.0,0.0,3,7,1950_to_1975,98108,47.556999999999995,-122.30799999999999,429000.0,0,1,0,10
12254,1775950030,2014-08-12,4,2,1940,15909,1.0,0.0,3,8,1950_to_1975,98072,47.7578,-122.094,375000.0,0,1,0,8
21307,9402800005,2014-10-28,3,4,3530,3610,2.0,0.0,3,10,1997_to_2015,98103,47.6857,-122.339,1500000.0,0,1,0,10
338,405100295,2014-08-26,3,2,1420,8250,1.0,0.0,3,7,1950_to_1975,98133,47.7535,-122.354,265000.0,0,0,0,8
11855,3298700671,2014-07-31,2,1,820,6771,1.0,0.0,4,6,pre1950,98106,47.52,-122.354,260000.0,0,0,0,7
1341,8731982190,2014-06-18,3,2,1720,9000,1.0,0.0,4,8,1950_to_1975,98023,47.3191,-122.383,274500.0,0,1,0,6
3640,2813100100,2014-07-14,4,2,1770,6014,1.5,0.0,4,7,pre1950,98116,47.5773,-122.39299999999999,600000.0,0,1,0,7
16713,6802200280,2014-11-10,3,2,2010,11618,2.0,0.0,3,7,1975_to_1997,98022,47.1956,-121.985,279000.0,0,0,0,11
3004,8682291730,2014-05-13,2,2,1680,4950,1.0,0.0,3,8,1997_to_2015,98053,47.7194,-122.022,530000.0,0,0,0,5
6960,3702900185,2014-08-18,3,2,2580,7500,2.0,0.0,3,9,1975_to_1997,98116,47.5577,-122.396,640000.0,0,0,0,8
4090,424069233,2014-05-31,3,2,2675,40910,2.0,0.0,3,8,1975_to_1997,98075,47.5916,-122.055,660000.0,0,0,0,5
16314,2473000680,2015-04-29,3,2,1435,8960,1.0,0.0,4,8,1950_to_1975,98058,47.4525,-122.149,390000.0,0,0,0,4
19933,7548301044,2014-07-10,2,2,1320,826,2.0,0.0,3,8,1997_to_2015,98144,47.5879,-122.304,342500.0,0,1,0,7
8363,2586800210,2015-04-21,5,2,2500,7804,1.5,0.0,3,7,pre1950,98146,47.5031,-122.348,425000.0,0,1,0,4
20888,7242800040,2015-01-20,4,3,1690,1321,2.0,0.0,3,8,1997_to_2015,98052,47.678000000000004,-122.117,519990.0,0,1,0,1
12418,5100402767,2014-10-14,3,1,860,6380,1.5,0.0,4,7,pre1950,98115,47.6942,-122.315,397000.0,0,0,0,10
13350,7504100910,2014-10-06,3,2,2400,12546,1.0,0.0,3,9,1975_to_1997,98074,47.6317,-122.041,535000.0,0,0,0,10
9130,826000495,2015-02-06,4,2,1580,4800,1.5,0.0,3,7,pre1950,98136,47.5454,-122.383,557510.0,0,0,1,2
60,1516000055,2014-12-10,3,2,2150,21235,1.0,0.0,4,8,1950_to_1975,98166,47.4336,-122.339,650000.0,0,1,1,12
1240,226059078,2015-02-27,2,1,1840,81892,1.0,0.0,3,6,1950_to_1975,98072,47.7694,-122.124,375000.0,0,0,0,2
5136,3793500780,2014-05-10,3,2,2130,6969,2.0,0.0,3,7,1997_to_2015,98038,47.3655,-122.027,320000.0,0,0,0,5
15048,2788400020,2014-07-10,3,1,1200,9527,1.0,0.0,3,7,1950_to_1975,98168,47.5112,-122.316,150000.0,0,0,0,7
2120,2591010240,2014-12-01,2,2,1370,4102,2.0,0.0,4,7,1975_to_1997,98033,47.6943,-122.184,405000.0,0,0,0,12
1524,2558730070,2014-08-25,3,2,1570,7475,1.0,0.0,4,7,1975_to_1997,98034,47.7223,-122.17399999999999,425000.0,0,1,0,8
7617,5163700085,2014-08-26,3,1,1790,11884,1.0,0.0,3,7,1950_to_1975,98031,47.3887,-122.22,260000.0,0,0,0,8
481,5466000030,2014-06-03,3,2,1950,8130,2.0,0.0,4,9,1975_to_1997,98042,47.3875,-122.161,328500.0,0,0,0,6
12652,2156500220,2014-09-23,4,3,2170,7140,1.0,0.0,3,8,1975_to_1997,98052,47.691,-122.113,555000.0,0,1,0,9
15850,2634500005,2014-09-08,2,1,810,8494,1.0,0.0,3,6,pre1950,98155,47.7389,-122.324,237500.0,0,0,0,9
1762,8565000030,2015-04-29,4,2,3450,33460,2.0,0.0,3,9,1975_to_1997,98077,47.7673,-122.1,805000.0,0,0,0,4
